estado,llave,fn_dia,fn_mes
"28","28550107104","18","01"
"28","28550108101","17","07"
"28","28550108102","27","01"
"28","28550110101","25","07"
"28","28550111101","17","06"
"28","28550111102","27","09"
"28","28550111103","31","07"
"28","28550111104","13","03"
"28","28550111105","10","02"
"28","28550112101","01","05"
"28","28550112102","04","08"
"28","28550112103","26","10"
"28","28550112104","04","06"
"28","28550112105","01","09"
"28","28550112106","01","03"
"28","28550119101","08","02"
"28","28550119102","15","07"
"28","28550119103","28","02"
"28","28550119104","05","05"
"28","28550119105","29","03"
"28","28550120101","05","09"
"28","28550120102","02","01"
"28","28550120103","22","05"
"28","28550120104","02","02"
"28","28550121101","17","06"
"28","28550121102","13","08"
"28","28550121103","30","08"
"28","28550121104","20","04"
"28","28550124101","07","03"
"28","28550124102","03","09"
"28","28550124103","14","05"
"28","28550124104","14","05"
"28","28550124105","07","05"
"28","28550125101","15","04"
"28","28550125102","22","01"
"28","28550125103","99","99"
"28","28550125104","15","09"
"28","28550202101","27","02"
"28","28550202102","23","08"
"28","28550202103","27","03"
"28","28550202104","08","01"
"28","28550202105","28","10"
"28","28550203101","12","03"
"28","28550203102","14","12"
"28","28550203103","12","05"
"28","28550204101","27","07"
"28","28550204102","09","11"
"28","28550204103","11","07"
"28","28550204104","28","09"
"28","28550204105","30","08"
"28","28550205101","16","02"
"28","28550205102","01","07"
"28","28550205103","16","07"
"28","28550205104","11","01"
"28","28550207101","14","09"
"28","28550207102","07","12"
"28","28550207103","30","07"
"28","28550207104","09","09"
"28","28550208101","29","04"
"28","28550208102","23","06"
"28","28550209101","11","03"
"28","28550209102","01","06"
"28","28550209103","24","09"
"28","28550209104","10","03"
"28","28550209105","20","10"
"28","28550209106","05","10"
"28","28550210101","04","02"
"28","28550210102","02","12"
"28","28550210103","17","07"
"28","28550210104","31","03"
"28","28550210105","15","07"
"28","28550211101","12","02"
"28","28550211102","10","08"
"28","28550211103","05","11"
"28","28550211104","20","08"
"28","28550211105","19","02"
"28","28550212101","04","01"
"28","28550212102","06","01"
"28","28550212103","04","06"
"28","28550213101","04","11"
"28","28550213102","29","09"
"28","28550213103","11","07"
"28","28550213104","09","03"
"28","28550213105","21","06"
"28","28550213106","26","11"
"28","28550214101","13","01"
"28","28550214102","09","05"
"28","28550214103","10","05"
"28","28550215101","03","05"
"28","28550215102","13","11"
"28","28550215103","31","05"
"28","28550217101","23","10"
"28","28550217102","19","12"
"28","28550218101","02","06"
"28","28550218102","02","02"
"28","28550218103","99","99"
"28","28550218104","99","99"
"28","28550220101","02","03"
"28","28550220102","26","09"
"28","28550220103","26","03"
"28","28550220104","04","10"
"28","28550220105","15","03"
"28","28550220106","25","10"
"28","28550220107","18","07"
"28","28550220108","03","05"
"28","28550901101","20","08"
"28","28550901102","09","04"
"28","28550901103","22","08"
"28","28550901104","21","04"
"28","28550901105","10","05"
"28","28550901106","05","10"
"28","28550902101","11","11"
"28","28550902102","25","01"
"28","28550902103","12","03"
"28","28550902201","25","02"
"28","28550902203","26","04"
"28","28550902204","22","10"
"28","28550902301","28","05"
"28","28550902302","28","03"
"28","28550902303","04","07"
"28","28550902304","25","10"
"28","28550903101","02","12"
"28","28550903102","17","02"
"28","28550904101","11","04"
"28","28550905101","23","01"
"28","28550905102","10","01"
"28","28550905103","08","07"
"28","28550905104","09","10"
"28","28550906101","03","01"
"28","28550906102","19","05"
"28","28550906103","09","12"
"28","28550906104","24","09"
"28","28550906105","06","08"
"28","28550907101","22","05"
"28","28550907102","01","01"
"28","28550907103","28","05"
"28","28550907104","23","06"
"28","28550908101","06","10"
"28","28550908102","20","04"
"28","28550908103","09","02"
"28","28550908104","25","02"
"28","28550908105","12","10"
"28","28550909101","25","12"
"28","28550909102","14","08"
"28","28550909103","03","07"
"28","28550909104","06","10"
"28","28550909105","27","07"
"28","28550909106","17","08"
"28","28550910101","29","04"
"28","28550910102","25","10"
"28","28550911101","10","04"
"28","28550911102","08","06"
"28","28550911103","12","01"
"28","28550911104","13","07"
"28","28550911105","11","11"
"28","28550912101","29","03"
"28","28550913101","01","03"
"28","28550913102","12","12"
"28","28550913103","22","12"
"28","28550913104","04","06"
"28","28550914101","02","01"
"28","28550914102","13","06"
"28","28550914103","19","05"
"28","28550914104","20","08"
"28","28550915101","03","12"
"28","28550915102","08","04"
"28","28550915103","22","08"
"28","28550915104","20","10"
"28","28550915105","25","12"
"28","28550915106","01","11"
"28","28550915107","27","02"
"28","28550917101","27","08"
"28","28550917102","12","04"
"28","28550917103","11","03"
"28","28550917104","12","08"
"28","28550917105","27","11"
"28","28550918101","11","04"
"28","28550918102","23","09"
"28","28550918103","16","04"
"28","28550918104","02","02"
"28","28550918105","07","05"
"28","28550918106","20","10"
"28","28550918107","12","08"
"28","28550918108","21","06"
"28","28550919101","08","12"
"28","28550919102","18","04"
"28","28550919103","26","08"
"28","28550919104","23","01"
"28","28551001101","20","01"
"28","28551001102","18","02"
"28","28551001103","24","09"
"28","28551001104","01","03"
"28","28551002101","11","06"
"28","28551002102","20","01"
"28","28551002103","23","12"
"28","28551002104","12","10"
"28","28551002105","28","02"
"28","28551003101","13","06"
"28","28551003102","05","07"
"28","28551003103","28","07"
"28","28551004101","21","07"
"28","28551004102","26","04"
"28","28551005101","02","08"
"28","28551005102","10","08"
"28","28551005103","19","01"
"28","28551005104","20","02"
"28","28551005105","27","05"
"28","28551006101","26","05"
"28","28551006102","26","10"
"28","28551006103","13","08"
"28","28551006104","15","05"
"28","28551007101","23","01"
"28","28551007102","05","05"
"28","28551008101","05","02"
"28","28551008102","13","03"
"28","28551008103","09","05"
"28","28551008104","08","06"
"28","28551009101","09","09"
"28","28551009102","29","09"
"28","28551009103","04","07"
"28","28551009104","10","04"
"28","28551010101","04","05"
"28","28551010102","27","11"
"28","28551011101","23","12"
"28","28551011102","27","08"
"28","28551011103","20","04"
"28","28551011104","11","08"
"28","28551011105","02","07"
"28","28551012101","24","11"
"28","28551012102","29","01"
"28","28551012103","28","02"
"28","28551013101","27","01"
"28","28551013102","21","02"
"28","28551013103","21","11"
"28","28551013104","06","11"
"28","28551013105","12","01"
"28","28551013106","10","11"
"28","28551014101","10","03"
"28","28551014102","28","02"
"28","28551015101","09","02"
"28","28551015102","23","01"
"28","28551015103","29","05"
"28","28551015104","29","07"
"28","28551015105","18","03"
"28","28551201101","15","07"
"28","28551201102","21","01"
"28","28551201103","21","10"
"28","28551201104","23","07"
"28","28551202101","14","08"
"28","28551202201","12","03"
"28","28551202202","17","12"
"28","28551202301","17","06"
"28","28551202302","03","05"
"28","28551202303","19","06"
"28","28551202304","01","09"
"28","28551202305","15","01"
"28","28551203101","09","04"
"28","28551203102","30","12"
"28","28551203103","29","07"
"28","28551204101","25","05"
"28","28551204102","20","02"
"28","28551204103","06","03"
"28","28551205101","08","08"
"28","28551205102","02","09"
"28","28551205103","02","12"
"28","28551207101","13","01"
"28","28551207102","13","10"
"28","28551207103","25","08"
"28","28551209101","08","09"
"28","28551209102","01","12"
"28","28551209103","06","09"
"28","28551209104","01","09"
"28","28551209105","01","09"
"28","28551210101","04","07"
"28","28551211101","25","04"
"28","28551211102","16","08"
"28","28551211103","23","10"
"28","28551211104","25","04"
"28","28551212101","17","01"
"28","28551212102","20","07"
"28","28551212103","17","01"
"28","28551212104","20","06"
"28","28551212105","07","07"
"28","28551212106","09","02"
"28","28551212107","01","04"
"28","28551212108","01","12"
"28","28551213101","21","09"
"28","28551213102","21","03"
"28","28551214101","15","06"
"28","28551214102","12","08"
"28","28551214103","10","09"
"28","28551501101","24","11"
"28","28551501102","02","02"
"28","28551503101","10","12"
"28","28551503201","31","01"
"28","28551503202","20","03"
"28","28551503203","19","06"
"28","28551504101","15","12"
"28","28551505101","19","05"
"28","28551505102","24","02"
"28","28551505103","20","06"
"28","28551505104","23","05"
"28","28551505105","24","11"
"28","28551506101","12","02"
"28","28551506102","28","02"
"28","28551508101","22","07"
"28","28551508102","12","06"
"28","28551508103","28","08"
"28","28551508104","08","07"
"28","28551509101","24","02"
"28","28551509102","27","08"
"28","28551509103","30","07"
"28","28551509104","09","01"
"28","28551509105","18","07"
"28","28551510101","13","02"
"28","28551510102","09","07"
"28","28551510103","03","04"
"28","28551510104","20","07"
"28","28551511101","23","11"
"28","28551511102","04","08"
"28","28551513101","21","04"
"28","28551513102","09","07"
"28","28551513103","13","04"
"28","28551513104","20","12"
"28","28551513105","14","04"
"28","28551515101","02","10"
"28","28551515102","11","11"
"28","28551515103","20","10"
"28","28551515104","14","12"
"28","28551515105","24","01"
"28","28551701101","02","02"
"28","28551701102","18","01"
"28","28551701103","08","02"
"28","28551702101","28","11"
"28","28551703101","28","03"
"28","28551703102","05","03"
"28","28551703103","07","11"
"28","28551703104","26","03"
"28","28551703105","12","07"
"28","28551705101","01","12"
"28","28551705102","28","07"
"28","28551705103","03","10"
"28","28551705104","05","07"
"28","28551705105","21","01"
"28","28551705106","14","07"
"28","28551706101","23","10"
"28","28551706102","25","12"
"28","28551706103","01","09"
"28","28551706104","27","04"
"28","28551708101","05","05"
"28","28551708102","19","07"
"28","28551708103","01","06"
"28","28551708104","20","08"
"28","28551709101","09","11"
"28","28551709102","22","11"
"28","28551710101","26","08"
"28","28551710102","25","05"
"28","28551710103","14","08"
"28","28551710104","07","04"
"28","28551711101","01","01"
"28","28551711102","17","07"
"28","28551712101","06","06"
"28","28551712102","02","02"
"28","28551712103","15","02"
"28","28551712104","07","10"
"28","28551713101","21","12"
"28","28551713102","04","11"
"28","28551713103","28","04"
"28","28551713104","22","06"
"28","28551714101","23","11"
"28","28551714102","01","01"
"28","28551715101","11","12"
"28","28551715102","24","12"
"28","28551715103","02","06"
"28","28551715104","07","10"
"28","28551715105","23","08"
"28","28551715106","26","07"
"28","28551801101","16","05"
"28","28551801102","10","05"
"28","28551801103","10","11"
"28","28551801104","27","01"
"28","28551801105","01","01"
"28","28551801106","17","11"
"28","28551802101","24","11"
"28","28551802102","17","09"
"28","28551802103","21","10"
"28","28551802104","27","10"
"28","28551803101","21","06"
"28","28551803102","15","01"
"28","28551803103","07","06"
"28","28551803104","10","10"
"28","28551803105","21","10"
"28","28551804101","08","09"
"28","28551804102","29","05"
"28","28551805101","20","04"
"28","28551805102","06","08"
"28","28551806101","03","02"
"28","28551806102","05","01"
"28","28551806103","30","01"
"28","28551806104","05","06"
"28","28551806105","18","03"
"28","28551807101","14","10"
"28","28551807102","14","10"
"28","28551807103","07","04"
"28","28551807104","28","04"
"28","28551807105","24","09"
"28","28551807106","16","09"
"28","28551808101","10","08"
"28","28551808102","08","07"
"28","28551810101","07","10"
"28","28551810102","19","07"
"28","28551810103","26","05"
"28","28551810104","18","08"
"28","28551810105","29","08"
"28","28551810106","14","01"
"28","28551810107","22","02"
"28","28551810108","25","05"
"28","28551813101","12","05"
"28","28551813102","14","09"
"28","28551813103","13","09"
"28","28551813104","26","09"
"28","28551814101","18","08"
"28","28551814102","06","01"
"28","28551814103","11","11"
"28","28551814104","03","09"
